sku,selling_price,stock_status,availability_status
6294004516375,3.75,1,1
6294004521553,6.5,0,0
6294004521584,7.5,1,1
6294004532573,8.0,1,1
6294004532610,15.5,1,1
6294004532627,8.0,1,1
6294004532634,16.95,1,1
6294004532641,8.49,0,0
6294004541940,6.95,1,1
6294004545160,2.25,1,1
6294004554216,5.0,1,1
6294004562259,4.95,0,0
6294004562266,4.95,0,0
6294004562907,3.75,1,1
6294004562914,12.5,1,1
6294004562921,25.5,0,0
6294004562952,16.5,1,1
6294004563324,22.5,0,0
6294004563515,5.95,1,1
6294004563539,5.95,1,1
6294004563836,8.95,1,1
6294004563843,3.49,0,0
6294004563850,3.5,1,1
6294004563867,3.95,1,1
6294004564154,3.5,0,0
6294004564413,3.5,0,0
6294004564420,3.25,1,1
6294004564550,4.0,1,1
6294004564567,4.5,1,1
6294004564574,6.95,1,1
6294004564628,2.5,1,1
6294004564635,13.15,1,1
6294004564642,7.9,1,1
6294004564659,4.75,0,0
6294004564666,6.95,1,1
6294004564895,6.95,0,0
6294004565328,7.5,1,1
6294004565342,7.25,0,0
6294004565380,7.99,1,1
6294004565397,6.95,1,1
6294004565434,6.0,0,0
6294004565700,7.5,0,0
6294004565717,7.5,0,0
6294004566219,7.5,0,0
6294004567353,2.5,0,0
6294004568121,9.95,1,1
6294007500029,11.95,1,1
6294007500050,17.0,1,1
6294007500081,12.0,1,1
6294007500111,13.5,0,0
6294007500210,9.5,1,1
6294007500319,8.95,0,0
6294007500418,12.5,1,1
6294007501217,5.0,1,1
6294007501293,4.99,0,0
6294007501316,8.99,0,0
6294007501323,5.0,1,1
6294007501330,4.99,1,1
6294007501347,12.99,0,0
6294007501354,9.95,1,1
6294007501378,11.99,0,0
6294007501415,13.95,0,0
6294007501446,5.95,1,1
6294007501477,11.99,0,0
6294007501897,5.95,0,0
6294007501903,4.0,0,0
6294007501910,4.5,0,0
6294007501989,17.5,0,0
6294007502313,8.5,1,1
6294007502337,8.5,0,0
6294007502535,14.99,1,1
6294007502542,14.0,0,0
6294007502559,15.0,0,0
6294007502610,11.5,1,1
6294007502627,14.95,0,0
6294007502658,11.5,0,0
6294007502665,24.0,0,0
6294007503211,12.5,0,0
6294007503310,17.0,0,0
6294007503419,19.95,0,0
6294007504218,12.0,1,1
6294007504416,24.0,0,0
6294007505215,14.0,0,0
6294008698749,14.95,0,0
6294008698756,13.5,1,1
6294008698763,18.0,0,0
6294008698848,29.0,0,0
6294008698855,21.0,0,0
6294008698862,8.5,1,1
6294008698879,9.5,1,1
6294008698886,15.5,1,1
6294008698893,8.99,1,1
6294008698909,7.5,0,0
6294008698916,8.5,0,0
6294008698947,9.0,0,0
6294008698954,10.5,0,0
6294008698978,10.5,0,0
6294008698992,12.99,0,0
6294008699043,8.49,0,0
6294008699197,8.5,1,1
6294008699203,8.95,1,1
6294008699210,7.95,1,1
6294008699227,13.5,0,0
6294008699234,13.95,1,1
6294008699371,20.5,0,0
6294008713855,25.95,0,0
6294008765540,44.0,0,0
6294008765557,37.95,0,0
6294009303116,7.95,0,0
6294009303123,9.95,0,0
6294009303147,6.0,0,0
6294009808352,5.99,0,0
6294009808840,29.95,0,0
6294009902180,12.5,0,0
6294009902227,7.5,0,0
6294009905174,14.0,0,0
6294009905686,7.99,0,0
6294009908342,14.99,0,0
6294009911359,5.99,0,0
6294009911823,35.0,0,0
6294009914404,35.0,1,1
6294009914770,19.95,0,0
6294009914817,22.0,0,0
6294009914916,13.99,0,0
6294009918068,9.99,0,0
6294009918075,9.5,0,0
6294009918198,13.99,0,0
6294009918211,15.0,0,0
6294009918228,13.99,0,0
6294009923505,7.99,0,0
6294009924304,39.0,0,0
6294009924311,45.0,1,1
6294009924328,55.0,0,0
6294009924342,27.95,0,0
6294009924359,36.95,0,0
6294009924366,36.95,0,0
6294009924489,6.99,0,0
6294009924496,6.99,0,0
6294009927305,16.5,0,0
6294009927312,16.95,1,1
6294009931814,13.99,0,0
6294009932118,31.99,0,0
6294009935263,24.99,0,0
6294009935379,95.0,0,0
6294009935386,48.0,0,0
6294009935645,14.99,0,0
6294009936499,4.5,0,0
6294009936505,4.5,0,0
6294009937106,22.0,0,0
6294009941912,27.99,0,0
6294009941929,25.5,0,0
6294009942988,37.0,0,0
6294009943725,14.99,0,0
6294009943794,13.95,0,0
6294009944326,13.0,0,0
6294009944753,5.99,0,0
6294009944777,5.99,0,0
6294009944784,5.99,0,0
6294009946948,14.0,0,0
6294009947891,23.99,0,0
6294009949581,14.99,0,0
6294009949598,14.0,0,0
6294009950419,55.0,0,0
6294010101176,9.99,0,0
6294010885335,65.0,0,0
6294010886233,65.0,0,0
6294010887094,27.95,0,0
6294010887322,109.0,0,0
6294010887896,28.0,0,0
6294010888107,34.0,0,0
6294010889647,65.0,0,0
6294010889869,99.0,0,0
6294011884467,19.99,1,1
6294011884849,21.95,0,0
6294011887345,4.99,0,0
6294011887369,4.99,0,0
6294013610699,7.0,0,0
6294013610811,6.5,0,0
6294013800045,3.0,1,1
6294013800120,10.5,0,0
6294013800151,16.0,0,0
6294015102345,8.99,0,0
6294015102369,8.99,0,0
6294015104516,8.99,0,0
6294015104530,8.99,0,0
6294015104547,8.99,0,0
6294015106312,37.8,0,0
6294015109412,5.99,0,0
6294015109429,4.95,0,0
6294015109436,4.99,0,0
6294015109443,4.99,0,0
6294015109450,4.99,0,0
6294015109467,5.99,0,0
6294015111859,9.5,0,0
6294015111866,9.5,0,0
6294015111873,9.0,0,0
6294015111897,10.0,1,1
6294015111903,9.5,0,0
6294015111910,8.95,0,0
6294015111941,8.95,0,0
6294015111989,12.95,0,0
6294015112122,12.0,0,0
6294015113402,10.95,1,1
6294015114010,39.4,0,0
6294015114027,39.4,0,0
6294015114294,11.05,0,0
6294015115413,12.0,0,0
6294015115420,10.95,0,0
6294015116182,22.0,1,1
6294015116212,22.0,0,0
6294015116229,19.99,0,0
6294015116250,22.0,1,1
6294015116274,22.0,0,0
6294015120233,11.05,1,1
6294015120240,12.5,0,0
6294015120288,16.5,0,0
6294015120974,4.95,0,0
6294015120998,3.95,0,0
6294015121001,4.95,0,0
6294015122480,22.0,0,0
6294015122497,22.0,0,0
6294015126075,11.99,1,1
6294015130768,8.95,0,0
6294015132359,15.75,0,0
6294015135695,45.0,1,1
6294015142747,15.99,1,1
6294015143959,11.95,0,0
6294015143973,14.99,0,0
6294015143980,14.99,0,0
6294015144017,15.0,0,0
6294015144024,12.95,1,1
6294015144406,5.99,0,0
6294015144413,5.99,0,0
6294015144420,5.99,0,0
6294015144437,5.99,0,0
6294015144864,14.99,0,0
6294015151961,28.9,0,0
6294015159486,41.15,0,0
6294015164213,19.95,0,0
6294015164237,19.95,0,0
6294015167740,8.0,0,0
6294015168044,14.99,0,0
6294015168068,14.2,0,0
6294015168778,5.95,0,0
6294015171204,12.6,1,1
6294015500783,13.0,1,1
6294015500813,18.0,0,0
6294015501414,62.0,0,0
6294015502275,115.0,0,0
6294015502428,19.95,0,0
6294015503074,28.0,0,0
6294015503289,49.0,0,0
6294015503753,33.0,0,0
6294015503784,36.95,0,0
6294015504361,44.99,0,0
6294015504910,68.0,0,0
6294015505979,75.0,1,1
6294015507058,75.0,0,0
6294015511956,124.0,0,0
6294015516234,69.0,0,0
6294015517736,48.0,0,0
6294015517798,30.0,0,0
6294015517835,75.0,0,0
6294015519532,15.0,0,0
6294015534092,90.0,0,0
6294015551518,149.95,0,0
6294015562798,52.0,0,0
6294015600902,49.99,0,0
6294015604191,15.0,0,0
6294015604245,49.0,0,0
6294015604283,26.0,0,0
6294015604290,89.5,0,0
6294015604375,27.0,0,0
6294015604566,112.0,0,0
6294015604573,79.0,0,0
6294015604610,54.99,0,0
6294015604795,45.0,0,0
6294015605044,74.0,0,0
6294015605051,36.0,0,0
6294015605143,46.0,0,0
6294015605167,37.99,0,0
6294015605389,43.0,0,0
6294015605433,33.0,0,0
6294015605457,95.0,0,0
6294015605501,38.0,0,0
6294015605631,52.0,0,0
6294015605877,39.0,0,0
6294015605938,18.0,0,0
6294015606270,38.0,0,0
6294015606423,36.0,0,0
6294015629989,65.0,0,0
6294015630008,39.0,0,0
6294015630664,44.0,0,0
6294015631432,16.0,0,0
6294015631449,14.99,0,0
6294015631876,45.0,0,0
6294015631883,28.99,0,0
6294015631975,79.95,0,0
6294015632750,62.0,0,0
6294015633078,22.99,0,0
6294015633498,85.0,0,0
6294015633511,77.0,0,0
6294015634174,99.0,0,0
6294015634259,43.99,0,0
6294015634266,49.95,0,0
6294015634396,39.95,0,0
6294015634648,12.95,1,1
6294015634723,20.0,1,1
6294015635089,69.95,0,0
6294015642001,49.95,0,0
6294015644302,16.99,0,0
6294015651584,15.0,0,0
6294015651829,24.0,0,0
6294016150079,25.95,0,0
6294016150086,25.95,0,0
6294016179285,29.99,0,0
6294016179315,29.99,0,0
6294016183367,31.45,0,0
6294016301181,45.0,0,0
6294016301594,12.99,0,0
6294016302102,8.95,0,0
6294016302133,8.0,0,0
6294016302959,27.99,0,0
6294016303130,17.0,0,0
6294016304830,6.99,0,0
6294016305721,44.99,0,0
6294016306506,35.0,0,0
6294016307497,105.0,0,0
6294016307596,22.0,0,0
6294016307671,24.99,1,1
6294016307701,10.0,0,0
6294016307718,9.45,0,0
6294016309668,29.95,0,0
6294016309941,89.99,1,1
6294016310299,35.0,0,0
6294016310497,28.99,0,0
6294016310626,18.0,0,0
6294016310688,12.0,0,0
6294016310831,16.0,0,0
6294016311043,64.99,0,0
6294016311524,37.95,1,1
6294016312873,39.0,0,0
6294016313450,14.99,0,0
6294016313467,12.99,0,0
6294016313504,14.0,0,0
6294016313634,26.95,0,0
6294016314730,21.0,0,0
6294016315348,4.95,0,0
6294016317298,9.0,0,0
6294016317304,10.0,0,0
6294016317328,11.05,0,0
6294016318882,10.95,1,1
6294016318981,23.95,0,0
6294016321417,13.5,0,0
6294016321431,8.95,0,0
6294016322087,14.95,1,1
6294016322131,30.99,0,0
6294016349855,20.0,0,0
6294016351407,27.99,0,0
6294016351445,18.0,0,0
6294016400990,20.0,0,0
6294016402680,110.0,0,0
6294016406466,17.99,0,0
6294016424651,15.0,0,0
6294016426082,12.95,1,1
6294016434650,24.95,1,1
6294016435596,69.0,0,0
6294016435602,9.95,1,1
6294016442846,9.95,0,0
6294016913490,28.5,1,1
6294016959009,29.99,0,0
6294016959016,28.5,0,0
6294016959030,28.5,0,0
6294016959047,29.99,0,0
6294016959054,29.99,0,0
6294016959061,29.99,0,0
6294017101100,0.5,0,0
6294017101117,4.95,0,0
6294017101537,21.0,0,0
6294017102145,28.5,0,0
6294017105993,3.99,0,0
6294017106006,33.5,0,0
6294017106020,4.5,0,0
6294017106037,39.99,0,0
6294017106501,69.99,0,0
6294017106525,63.5,0,0
6294017106549,34.95,0,0
6294017106624,116.95,0,0
6294017106648,32.0,0,0
6294017107355,39.99,0,0
6294017107362,4.5,0,0
6294017109373,19.95,0,0
6294017109526,49.0,1,1
6294017109823,69.95,0,0
6294017110690,19.99,0,0
6294017112755,18.5,1,1
6294017112779,52.95,0,0
6294017116807,1.25,1,1
6294017116814,26.99,0,0
6294017117323,31.95,1,1
6294017118436,18.5,0,0
6294017118559,18.99,0,0
6294017118573,41.95,0,0
6294017120576,4.5,0,0
6294017120583,95.0,0,0
6294017120606,24.0,0,0
6294017120620,12.95,1,1
6294017120705,12.95,0,0
6294017120781,1.5,0,0
6294017120798,40.0,0,0
6294017121092,34.99,0,0
6294017121252,23.75,1,1
6294017121542,8.0,1,1
6294017121603,9.0,1,1
6294017123157,27.95,1,1
6294017123539,9.99,0,0
6294017123812,23.0,0,0
6294017125663,19.99,0,0
6294017125847,37.99,0,0
6294017126141,19.99,0,0
6294017126431,13.95,0,0
6294017126479,11.95,0,0
6294018800071,9.95,0,0
6294018807186,14.0,0,0
6294020001763,28.99,0,0
6294020005433,79.99,0,0
6294020005846,11.99,0,0
6294020005853,14.99,0,0
6294020008182,6.99,0,0
6294020008199,6.99,0,0
6294020008205,12.0,0,0
6294020008212,12.0,0,0
6294020008335,5.99,1,1
6294020008601,10.95,0,0
6294020010086,59.99,0,0
6294020012905,17.95,1,1
6294020013568,21.0,0,0
6294020013971,29.0,0,0
6294020014022,10.99,0,0
6294139800219,19.99,1,1
6294139800226,19.99,0,0
6294139800233,19.99,0,0
6294191030302,35.0,0,0
6294236655453,32.0,0,0
6294455889639,24.95,0,0
6294455889646,14.0,0,0
6294455889653,5.75,1,1
6294455889660,25.5,1,1
6294455889677,14.0,1,1
6294455889684,5.75,1,1
6295001200069,16.5,0,0
6295001200076,11.5,0,0
6295001200083,19.99,0,0
6295001200090,11.99,0,0
6295001201233,14.99,0,0
6295001201240,14.99,0,0
6295055187118,14.25,0,0
6295055187163,7.95,1,1
6295055187460,4.0,1,1
6295055187477,4.5,1,1
6295055188009,7.5,1,1
6295055188016,7.5,0,0
6295120000076,29.99,0,0
6295120000625,10.0,1,1
6295120000632,9.95,1,1
6295120000656,4.75,1,1
6295120001080,9.95,0,0
6295120001400,11.5,0,0
6295120001967,19.99,0,0
6295120003206,6.5,0,0
6295120003237,9.75,1,1
6295120003800,24.95,1,1
6295120005170,13.99,0,0
6295120005187,39.95,0,0
6295120005835,19.99,0,0
6295120006092,24.95,0,0
6295120009437,19.95,0,0
6295120009765,17.95,1,1
6295120010730,10.0,0,0
6295120011379,19.95,0,0
6295120011560,16.95,0,0
6295120012352,12.95,0,0
6295120012369,24.0,1,1
6295120012376,24.0,0,0
6295120012383,16.99,0,0
6295120012451,12.0,1,1
6295120012468,11.5,0,0
6295120018460,18.5,0,0
6295120018873,15.0,0,0
6295120018880,15.0,0,0
6295120018897,15.0,0,0
6295120019429,24.95,0,0
6295120021774,17.99,0,0
6295120023501,16.99,0,0
6295120023846,33.0,0,0
6295120024454,22.5,0,0
6295120026366,29.5,0,0
6295120027325,15.95,1,1
6295120027387,17.0,0,0
6295120028995,8.99,1,1
6295120029466,19.95,0,0
6295120031650,12.5,1,1
6295120033951,9.75,1,1
6295120034361,27.95,0,0
6295120040553,17.95,1,1
6295120040638,15.0,0,0
6295120040645,22.0,0,0
6295120040676,22.5,0,0
6295120041598,13.99,0,0
6295120041871,21.0,1,1
6295120041901,20.95,0,0
6295120041932,20.95,0,0
6295120041949,27.99,0,0
6295120041963,12.0,1,1
6295120041970,34.0,1,1
6295120042007,25.5,1,1
6295120042021,22.5,0,0
6295120042052,12.0,0,0
6295120042069,23.95,1,1
6295120042083,22.5,0,0
6295120042090,29.99,0,0
6295120042526,39.95,0,0
6295120044599,11.99,0,0
6295120044605,12.95,1,1
6295120044612,12.95,0,0
6295120045367,12.5,0,0
6295120045374,12.5,0,0
6295120045756,19.99,0,0
6295120046173,85.0,0,0
6295120046203,85.0,0,0
6295120046890,12.0,0,0
6295120047040,16.5,0,0
6295120047378,24.5,1,1
6295120047385,24.5,0,0
6295120047774,14.5,0,0
6295120047798,14.5,0,0
6295120047811,14.5,0,0
6295120047835,14.0,0,0
6295120047842,11.95,1,1
6295120047866,14.95,0,0
6295120048207,11.5,0,0
6295120048580,24.95,0,0
6295120050163,15.95,0,0
6295120050170,21.0,0,0
6295120050699,26.0,1,1
6295120052587,9.95,1,1
6295120053447,3.5,1,1
6295120053454,3.75,1,1
6295120053461,3.75,1,1
6295120054093,3.5,1,1
6295120054147,3.75,1,1
6295120054154,4.75,1,1
6295120054345,12.95,1,1
6295120055953,4.75,1,1
6295120055960,3.75,0,0
6295120056028,12.95,0,0
6295120056035,17.95,0,0
6295120057797,18.5,0,0
6295124000232,14.0,1,1
6295124000249,14.0,0,0
6295124000287,10.0,1,1
6295124000300,10.0,1,1
6295124000317,10.0,1,1
6295124000331,10.0,1,1
6295124000362,10.0,0,0
6295124000539,8.0,0,0
6295124000690,29.0,0,0
6295124001031,39.95,0,0
6295124001147,45.0,0,0
6295124001444,34.0,1,1
6295124001451,8.0,0,0
6295124001598,9.5,1,1
6295124001604,8.0,0,0
6295124001611,36.5,1,1
6295124001826,29.0,1,1
6295124001857,8.0,0,0
6295124001888,8.0,1,1
6295124002168,29.0,1,1
6295124002175,32.0,0,0
6295124002717,10.0,0,0
6295124002939,8.95,0,0
6295124003059,32.0,0,0
6295124003936,49.99,0,0
6295124004421,8.0,1,1
6295124004483,17.0,1,1
6295124004780,10.0,1,1
6295124004797,10.0,1,1
6295124004803,10.0,1,1
6295124005213,8.5,0,0
6295124006951,10.0,0,0
6295124017223,8.95,1,1
6295124017230,6.0,0,0
6295124017254,8.99,0,0
6295124019272,20.95,0,0
6295124020148,36.0,0,0
6295124020988,19.99,0,0
6295124023675,22.99,0,0
6295124024528,10.0,1,1
6295124027482,10.5,0,0
6295124027529,10.5,0,0
6295124027536,6.99,0,0
6295124027932,36.0,0,0
6295124032271,10.0,0,0
6295141000154,12.0,0,0
6295141000215,14.0,0,0
6295141008020,2.0,0,0
6295141008037,3.5,0,0
6295141008112,4.0,0,0
6295141008136,4.0,0,0
6295141008174,3.0,0,0
6295141016896,3.0,0,0
6295141033947,5.5,0,0
6295141037341,10.5,0,0
6295150000176,29.95,1,1
6295150000466,17.95,0,0
6295150001333,28.0,1,1
6295150001883,27.5,0,0
6295303000930,5.25,1,1
6295610000210,6.5,0,0
6295610000227,10.95,0,0
6295822244112,8.5,0,0
6296023172686,19.95,1,1
6296023175830,14.95,1,1
6296023178763,7.95,1,1
6296023179760,14.95,1,1
6296901017559,15.0,1,1
6296901200265,23.99,0,0
6296901310438,14.0,0,0
6296901401419,4.5,0,0
6296901403277,11.0,0,0
6296901403901,4.25,0,0
6296901403987,3.0,1,1
6296901406339,6.5,1,1
6296901415089,16.5,0,0
6296901415102,13.0,0,0
6296901415430,12.0,0,0
6296901460423,48.0,0,0
6296901460430,55.0,1,1
6296901460539,79.0,0,0
6296901460546,69.99,0,0
6296901499492,5.0,0,0
6296901499829,5.99,0,0
6296901627512,6.5,0,0
6296901688711,11.0,0,0
6296901724082,13.0,0,0
6296901793071,6.5,0,0
6296901910287,2.5,0,0
6296901910317,4.5,0,0
6296901910393,4.75,1,1
6296901910645,1.5,1,1
6296901910669,2.0,0,0
6296901910690,10.0,0,0
6296901911031,12.99,0,0
6296901911123,10.0,1,1
6296901911345,16.0,0,0
6296901911437,15.0,1,1
6296901911451,11.99,1,1
6296901912793,18.0,0,0
6296901912847,11.99,0,0
6296901913114,15.0,0,0
6296901913165,14.5,0,0
6296901913561,3.5,0,0
6296901913578,4.25,0,0
6296901915510,3.5,0,0
6296901915596,4.0,0,0
6296901916111,6.5,0,0
6296901916159,13.5,0,0
6296901919341,6.99,0,0
6296901919686,2.5,1,1
6296901919990,12.99,0,0
6296901926752,8.0,0,0
6296901930544,9.0,0,0
6296901931121,10.0,0,0
6296901931152,10.99,0,0
6296901932159,14.5,0,0
6296901932968,5.0,0,0
6296901933897,2.95,0,0
6296901935358,4.5,0,0
6296901936928,3.5,0,0
6296901937956,8.5,0,0
6296901944527,3.0,0,0
6296901944541,3.5,0,0
6296901944565,2.0,0,0
6296901944619,3.99,1,1
6296901944633,4.5,1,1
6296901944640,4.5,0,0
6296901944657,3.0,1,1
6296901944664,2.99,1,1
6296901945067,4.5,0,0
6296901946729,7.0,0,0
6296901946736,5.5,0,0
6296901946743,5.99,0,0
6296901947320,3.5,0,0
6296901947337,5.0,1,1
6296901947375,10.5,0,0
6296901948129,15.0,0,0
6296901949386,14.95,0,0
6296901949645,3.95,1,1
6296901950702,19.95,0,0
6296901952904,11.0,0,0
6296901955417,16.0,1,1
6296901958500,10.0,1,1
6296901960596,9.0,0,0
6296901961661,35.0,0,0
6296901970144,11.0,0,0
6296901982116,10.0,0,0
6296901993167,15.0,0,0
6296902166089,15.0,0,0
6296902176668,15.95,1,1
6296902182812,29.99,0,0
6296902183529,29.0,0,0
6296902183574,24.0,0,0
6296902184526,32.0,0,0
6296902190299,18.0,0,0
6296902191821,22.0,0,0
6296902191869,19.5,0,0
6296902192354,16.99,0,0
6296902195638,14.0,0,0
6296902195737,17.0,0,0
6296902195782,15.99,0,0
6296902195805,18.0,0,0
6296902195867,15.0,0,0
6296902195942,21.0,0,0
6296902196086,22.0,0,0
6296902197946,16.95,0,0
6296902197953,18.99,0,0
6296902199971,12.95,0,0
6296902203685,23.0,0,0
6296902203715,29.0,0,0
6296909980053,18.9,0,0
6296910970616,53.0,0,0
6296989704372,8.99,0,0
6297000008066,10.95,0,0
6297000008073,19.95,0,0
6297000008080,6.0,1,1
6297000036106,13.0,0,0
6297000036113,13.5,0,0
6297000036120,13.0,0,0
6297000038964,1.95,0,0
6297000044019,25.95,0,0
6297000044026,24.5,0,0
6297000044033,22.5,0,0
6297000044040,21.0,1,1
6297000044101,23.0,0,0
6297000044156,5.5,0,0
6297000044170,13.5,0,0
6297000044187,6.75,0,0
6297000044194,5.75,0,0
6297000044217,14.0,0,0
6297000044644,10.0,0,0
6297000044729,38.5,0,0
6297000044781,5.0,0,0
6297000044798,12.95,0,0
6297000044828,23.0,0,0
6297000044910,15.95,1,1
6297000056005,3.0,1,1
6297000056012,4.0,1,1
6297000056029,11.95,0,0
6297000056036,17.5,0,0
6297000056746,12.5,0,0
6297000056760,11.99,1,1
6297000056906,3.0,0,0
6297000069609,3.5,1,1
6297000069869,3.5,0,0
6297000071022,7.75,0,0
6297000071077,5.25,1,1
6297000071121,3.95,1,1
6297000071138,4.5,0,0
6297000071145,4.5,0,0
6297000071169,7.99,0,0
6297000076010,10.0,0,0
6297000076034,10.5,0,0
6297000076058,10.5,1,1
6297000076065,10.0,0,0
6297000076072,10.5,0,0
6297000080260,17.5,1,1
6297000080284,16.5,0,0
6297000082004,9.95,1,1
6297000082011,8.95,0,0
6297000082035,10.95,1,1
6297000082042,10.5,0,0
6297000082059,8.75,1,1
6297000082066,7.5,1,1
6297000082073,12.95,0,0
6297000082080,6.5,0,0
6297000082097,10.95,1,1
6297000082103,6.0,1,1
6297000082110,10.0,1,1
6297000082127,5.25,1,1
6297000082134,5.25,1,1
6297000082141,9.95,1,1
6297000082158,9.5,0,0
6297000082165,5.25,1,1
6297000082172,5.0,1,1
6297000082189,5.25,1,1
6297000082196,5.25,1,1
6297000082202,5.25,1,1
6297000082219,5.75,1,1
6297000082226,5.25,1,1
6297000082233,6.0,0,0
6297000082257,5.25,1,1
6297000082264,9.5,1,1
6297000082271,6.0,1,1
6297000082288,7.5,1,1
6297000082295,9.5,1,1
6297000082301,6.0,0,0
6297000082318,5.0,1,1
6297000082356,6.5,1,1
6297000082363,5.5,1,1
6297000082370,4.0,1,1
6297000082417,9.0,0,0
6297000082424,10.95,0,0
6297000082431,8.5,0,0
6297000082448,8.0,0,0
6297000082455,9.95,0,0
6297000082479,9.95,1,1
6297000082486,9.95,1,1
6297000082493,5.5,1,1
6297000082509,5.0,1,1
6297000082516,5.0,1,1
6297000082530,8.5,0,0
6297000082554,6.5,0,0
6297000082561,8.0,0,0
6297000082585,6.5,1,1
6297000082592,15.95,0,0
6297000082615,8.95,1,1
6297000082639,23.5,1,1
6297000082646,21.5,0,0
6297000082653,21.5,0,0
6297000082660,4.5,1,1
6297000082677,4.75,1,1
6297000082684,8.0,0,0
6297000082691,10.95,0,0
6297000082707,4.75,1,1
6297000082714,10.5,1,1
6297000082721,13.95,0,0
6297000082752,52.95,0,0
6297000082769,22.95,1,1
6297000082783,9.5,1,1
6297000082875,6.0,1,1
6297000082882,10.95,1,1
6297000082899,24.5,1,1
6297000082912,5.25,1,1
6297000082936,16.95,1,1
6297000082943,6.95,1,1
6297000082950,14.5,0,0
6297000082967,4.95,1,1
6297000085975,3.99,0,0
6297000086163,13.0,0,0
6297000107004,10.99,0,0
6297000107158,8.95,0,0
6297000107202,11.95,0,0
6297000122014,3.0,1,1
6297000165547,12.95,1,1
6297000165875,2.5,1,1
6297000173443,20.5,1,1
6297000226699,9.45,0,0
6297000226729,24.0,0,0
6297000226767,22.95,0,0
6297000226781,18.0,1,1
6297000226828,22.0,0,0
6297000226880,8.0,1,1
6297000226989,8.99,0,0
6297000250014,4.5,0,0
6297000250021,8.5,0,0
6297000257006,0.5,1,1
6297000257013,6.0,1,1
6297000294728,10.5,0,0
6297000323787,18.95,0,0
6297000323794,20.5,1,1
6297000323800,20.5,0,0
6297000323817,20.5,1,1
6297000361413,15.95,0,0
6297000361512,11.95,1,1
6297000361567,7.0,0,0
6297000402000,8.99,0,0
6297000402048,34.95,1,1
6297000402055,18.99,0,0
6297000402062,8.99,0,0
6297000402192,11.99,0,0
6297000402208,11.99,0,0
6297000402253,14.49,0,0
6297000402338,8.95,0,0
6297000402345,13.95,0,0
6297000431116,19.95,1,1
6297000431123,19.95,1,1
6297000442013,15.5,1,1
6297000442020,6.95,1,1
6297000442037,10.0,1,1
6297000442167,9.95,1,1
6297000442174,9.95,0,0
6297000442372,13.0,1,1
6297000442570,15.5,0,0
6297000442594,8.5,0,0
6297000442600,12.0,0,0
6297000461724,5.0,0,0
6297000578385,7.5,0,0
6297000583051,4.5,0,0
6297000583280,11.0,0,0
6297000611006,1.5,1,1
6297000611013,7.5,1,1
6297000611020,1.0,1,1
6297000611044,7.5,1,1
6297000611075,1.0,1,1
6297000611099,0.75,1,1
6297000611174,0.95,1,1
6297000611198,12.95,1,1
6297000611341,10.95,0,0
6297000611372,7.5,0,0
6297000611471,4.0,1,1
6297000611525,1.0,0,0
6297000611532,2.0,0,0
6297000611556,7.5,0,0
6297000611563,7.95,0,0
6297000668673,12.95,0,0
6297000669267,12.95,0,0
6297000669298,9.5,0,0
6297000669328,9.0,1,1
6297000669342,9.95,1,1
6297000669366,7.95,0,0
6297000681153,4.5,0,0
6297000687155,3.5,1,1
6297000687247,18.0,0,0
6297000687254,4.0,1,1
6297000687483,19.5,0,0
6297000687490,22.0,0,0
6297000687575,9.95,0,0
6297000687582,9.95,0,0
6297000687612,9.95,0,0
6297000713687,9.0,1,1
6297000732060,6.95,0,0
6297000747439,2.5,1,1
6297000747552,2.75,1,1
6297000747675,2.5,0,0
6297000747699,13.5,0,0
6297000747705,2.5,1,1
6297000747729,13.5,0,0
6297000747736,2.5,1,1
6297000747750,13.5,0,0
6297000747767,2.5,0,0
6297000747781,13.5,0,0
6297000763101,1.75,0,0
6297000763118,6.5,0,0
6297000763132,1.75,0,0
6297000763187,6.5,1,1
6297000763446,1.75,0,0
6297000763453,1.75,1,1
6297000763460,1.5,1,1
6297000763477,1.75,0,0
6297000763484,6.5,0,0
6297000763491,6.5,1,1
6297000763507,6.5,0,0
6297000763514,6.5,1,1
6297000763606,9.95,0,0
6297000763668,3.25,1,1
6297000763736,2.75,0,0
6297000763750,9.95,0,0
6297000763774,15.5,0,0
6297000763835,9.95,0,0
6297000763880,6.5,1,1
6297000763903,1.75,1,1
6297000764047,16.0,0,0
6297000764054,15.99,0,0
6297000764092,20.99,0,0
6297000764108,20.99,0,0
6297000764115,20.99,0,0
6297000805276,54.95,1,1
6297000805306,9.95,1,1
6297000805313,14.95,1,1
6297000805429,32.5,0,0
6297000806136,15.0,0,0
6297000806143,15.0,0,0
6297000806204,10.0,0,0
6297000806228,10.0,1,1
6297000806235,10.0,1,1
6297000806242,10.0,1,1
6297000806846,22.5,0,0
6297000806938,10.0,0,0
6297000806945,10.0,1,1
6297000806952,10.0,1,1
6297000806969,10.0,1,1
6297000894980,1.5,1,1
6297000894997,1.5,1,1
6297000924076,4.75,0,0
6297000924106,4.75,0,0
6297000924120,4.75,0,0
6297000978475,11.95,1,1
6297001018200,23.99,0,0
6297001135006,4.75,0,0
6297001135013,5.5,0,0
6297001135020,5.5,0,0
6297001135037,10.5,1,1
6297001135044,10.5,0,0
6297001135075,6.5,1,1
6297001135082,6.5,0,0
6297001135105,3.5,1,1
6297001135112,3.5,0,0
6297001135129,2.25,1,1
