item_code,name,units,mrp,cost,stock
100025825.0,Microsoft Key Board 1448,PCS,94.5,0.0,0.0
100025859.0,N Tel Keyboard Km101B,PCS,30.0,0.0,0.0
100025860.0,Logitech Wireless Key Board Mk270,PCS,136.5,0.0,0.0
100025861.0,Flexible Mini Keyboard,PCS,31.5,0.0,0.0
100094883.0,Philips Keyboard Spt6254,PCS,48.0,0.0,0.0
100190803.0,Wave Wired Keyboard Wv-Kb110,PCS,28.0,0.0,3.0
100190804.0,Wave Wired Keyboard&Mouse Wv-Mk200,PCS,30.0,0.0,4.0
100190805.0,Nzon Wired Keyboard Nz-Kb10,PCS,20.0,0.0,6.0
100025863.0,Laptop Keyboard Skin,PCS,10.5,0.0,0.0
100025864.0,Laptop 3In1 Skin Pack Protector,PCS,15.75,0.0,0.0
100026276.0,Enet Notebook Cooling Pad 878,PCS,42.0,0.0,0.0
100025883.0,Ucom Multimedia Headset Uc9111,PCS,29.4,0.0,0.0
100025899.0,Sky Dude Headset A88,PCS,26.25,0.0,0.0
100025900.0,Keenion Headset Kos 1008L,PCS,31.5,0.0,0.0
100025901.0,N-Tel Headset,PCS,42.0,0.0,0.0
100025902.0,Stereo Bluetooth Headphone Tm-003S,PCS,78.75,0.0,0.0
100025903.0,Keenion Headset Kos 807,PCS,31.5,0.0,0.0
100025905.0,Imation Pc Headset Pch530,PCS,26.25,0.0,0.0
100031625.0,Ovleng Dynamic Stereo Headphone A4,PCS,50.4,0.0,0.0
100047975.0,Wireless Headset Hbs730,PCS,30.0,0.0,0.0
100048283.0,Celebrat Head Phone D2,PCS,10.0,0.0,0.0
100048300.0,V Like Universal Earphone V711,PCS,15.0,0.0,0.0
100015443.0,Enet Optical Mouse-626,PCS,21.0,0.0,0.0
100024099.0,Micro Wolf Mouse Pad,PCS,6.0,0.0,0.0
100025880.0,Shivox Wireless Mouse,PCS,42.0,0.0,0.0
100025891.0,Event Wireless Mouse,PCS,36.75,0.0,0.0
100025893.0,Enet Optical Mouse 625,PCS,21.0,0.0,0.0
100025912.0,Heads Optical Mouse 1426,PCS,28.35,0.0,0.0
100025920.0,Optical Mouse Jc81,PCS,21.0,0.0,0.0
100032681.0,Light Wave Optiacal Mouse M100,PCS,26.25,0.0,0.0
100032953.0,Mouse Pad,PCS,10.0,0.0,0.0
100034696.0,Light Wave Wireless Mouse Lw2410,PCS,33.6,0.0,0.0
100041687.0,Wired Optical Mouse 605,PCS,21.0,0.0,0.0
100054198.0,Enet Optical Mouse G210,PCS,18.0,0.0,0.0
100054203.0,Enet Wireless Mouse G213,PCS,20.0,0.0,0.0
100057850.0,Enet Wireless Mouse G211,PCS,20.0,0.0,0.0
100058291.0,Hp Optical Mouse M100,PCS,32.0,0.0,0.0
100071708.0,Logilily Gaming Mouse Pad L16,PCS,8.0,0.0,0.0
100073494.0,Kemco Optical Mouse Ak210 02-2012,PCS,15.0,0.0,3.0
100073497.0,Kemco Wireless Mouse Ak211 02-2211,PCS,20.0,0.0,2.0
100080547.0,Enet Wireless Mouse G216,PCS,15.0,0.0,0.0
100086693.0,Enet Optical Mouse 636,PCS,15.0,0.0,0.0
100098078.0,Hp Gaming Mouse M160,PCS,32.0,0.0,0.0
100104972.0,Promate Wireless Clix7,PCS,36.0,0.0,0.0
100190799.0,Wave Wired Mouse Wv-Ms110,PCS,15.0,0.0,1.0
100190800.0,Wave Wireless Rechargeable Mouse Wv-Ms22,PCS,30.0,0.0,2.0
100190801.0,Wave Wireless Mouse Wv-Ms210,PCS,15.0,0.0,2.0
100190802.0,Nzon Wired Mouse Nz-Ms10,PCS,10.0,0.0,3.0
100198396.0,Wave Mouse Pad Mp10,PCS,9.95,0.0,5.0
100014475.0,Kadris Hdmi Cable 3Mtr-1342,PCS,36.0,0.0,0.0
100014476.0,N-Tel Hdmi Cable 5Mtr-1523,PCS,39.0,0.0,2.0
100014517.0,Kadris Cat.6 Network Cable 5Mtr-1285,PCS,14.0,0.0,1.0
100019733.0,Kadris Cat.6 Network Cable 20Mtr Co1288,PCS,31.5,0.0,0.0
100024776.0,Kadris Cat.6 Network Cable 30Mtr 1289,PCS,40.95,0.0,1.0
100024777.0,Terminator Patch Cable Tpcc6 30Mtr,PCS,44.1,0.0,0.0
100024779.0,Kongda Xga Cable 3Mtr,PCS,15.75,0.0,0.0
100024782.0,Kongda Xga Cable 1.5Mtr,PCS,10.5,0.0,1.0
100024784.0,Faroo Usb A/B Printer Cable 10Mtr,PCS,31.5,0.0,0.0
100025187.0,3D World Hdmi Cable 2Mtr,PCS,31.5,0.0,0.0
100025792.0,Terminator Usb  Male To Female 1.5Mtr,PCS,15.75,0.0,0.0
100025793.0,Terminator Usb  Male To Mini 1.5Mtr,PCS,15.75,0.0,0.0
100025885.0,N Tel Hdmi Cable,PCS,15.25,0.0,0.0
100025887.0,Usb To Ps/2 Cable,PCS,5.25,0.0,0.0
100027481.0,Power Safe Lt Cable 2M Lt,PCS,21.0,0.0,0.0
100027489.0,Power Safe Pc Cable 2M Pc,PCS,21.0,0.0,0.0
100027512.0,Hdmi Cable Vga,PCS,20.0,0.0,5.0
100032468.0,Siltron Hdmi Cable 3Mtr Lf902B,PCS,21.0,0.0,0.0
100032469.0,Siltron Hdmi Cable 5Mtr Lf909B,PCS,26.25,0.0,0.0
100032598.0,Hdmi Cable 3Mtr,PCS,22.0,0.0,0.0
100032599.0,Hdmi Cable 1.5Mtr,PCS,15.75,0.0,0.0
100044642.0,Kadris Printer Cable 3M Co1504,PCS,14.5,0.0,0.0
100048341.0,Audio Video Cable 3Pin,PCS,5.25,0.0,0.0
100073492.0,Kemco Laptop Power Cable 3Pin W/Fuse 02-,PCS,15.75,0.0,3.0
100073495.0,Kemco Printer Cable 1.8Mtr 02-2025,PCS,11.5,0.0,5.0
100073589.0,Kemco 3Rca To 3Rca Cable 1.8Mtr  08-8006,PCS,8.4,0.0,0.0
100073595.0,Kemco Hdmi To Hdmi Cable 3Mtr 08-8002,PCS,18.0,0.0,3.0
100073596.0,Kemco Hdmi To Hdmi Cable 5Mtr 08-8003,PCS,28.0,0.0,3.0
100073599.0,Kemco Cat6 Network Cable 10Mtr 08-8055,PCS,18.9,0.0,2.0
100073601.0,Kemco Cat6 Network Cable 15Mtr 08-8070,PCS,26.25,0.0,3.0
100073603.0,Kemco Cat5 Network Cable 2 Mtr 08-8052,PCS,7.0,0.0,0.0
100073604.0,Kemco Cat6 Network Cable 3Mtr Blister Ak,PCS,14.0,0.0,0.0
100073605.0,Kemco Cat6 Network Cable 3Mtr 08-8088,PCS,8.4,0.0,2.0
100073606.0,Kemco Cat6 Network Cable 30Mtr 08-8073,PCS,37.8,0.0,2.0
100073611.0,Kemco Cat6 Network Cable 5Mtr 08-8054,PCS,10.5,0.0,2.0
100073612.0,Kemco Stereo To 2Rca Cable 1.8Mtr 08-800,PCS,8.0,0.0,0.0
100073613.0,Kemco Telephone Cable Us/Us 4C 5Mtr 08-8,PCS,8.0,0.0,0.0
100073614.0,Kemco Telephone Receiver Wire 7Ft 08-804,PCS,10.5,0.0,4.0
100073615.0,Kemco Booster Cable 1200Amp 09-9081,PCS,51.5,0.0,3.0
100017997.0,Geepas Solar Charger Gsc1752,PCS,29.95,0.0,0.0
100025856.0,Alfa Wifi Network Antina Awus036H,PCS,31.5,0.0,0.0
100025896.0,D-Link Usb Adapter Dwm156,PCS,49.9,0.0,0.0
100025925.0,D-Link Wireless N300 Cloud Router Dir615,PCS,131.25,0.0,0.0
100025926.0,D-Link Cloud Router N150,PCS,103.95,0.0,0.0
100025919.0,Kaspersky Anti Virus,PCS,73.5,0.0,0.0
100007707.0,Atouch Tab 2G-703 4Gb,PCS,68.25,0.0,0.0
100007711.0,Bsnl Tab 2G 707C 4Gb,PCS,204.75,0.0,0.0
100016087.0,Bsnl Tab 3G P033 1Gb Ram,PCS,288.75,0.0,0.0
100023393.0,King Touch Tab Wifi,PCS,65.65,0.0,0.0
100023948.0,Bsnl 3G Tab P04,PCS,304.5,0.0,0.0
100024467.0,Call Touch Wifi Tab 7``,PCS,131.25,0.0,0.0
100025930.0,Palma Tab Wifi P1,PCS,99.75,0.0,0.0
100025931.0,"Call Touch Tab 2G 7""",PCS,141.75,0.0,0.0
100027198.0,Bsnl 3G Tab P06,PCS,68.25,0.0,0.0
100031211.0,Bsnl Tab Wifi P703,PCS,131.25,0.0,0.0
100031214.0,Bsnl 3G Tab P03,PCS,173.25,0.0,0.0
100033273.0,Bsnl 4G Tab P05,PCS,179.0,0.0,0.0
100034362.0,Bsnl Wifi Tab P022,PCS,189.0,0.0,0.0
100057888.0,Bsnl 4G Tab P22,PCS,170.0,0.0,0.0
100059402.0,Eblue Berry Tab B742 4G,PCS,133.0,0.0,0.0
100064308.0,Bsnl Tab 4G P06,PCS,160.0,0.0,0.0
100007216.0,Sandisk Usb Flash Drive 4Gb,PCS,14.0,0.0,0.0
100007217.0,Sandisk Usb Flash Drive 8Gb,PCS,14.0,0.0,0.0
100007218.0,Sandisk Usb Flash Drive 16Gb,PCS,15.0,0.0,0.0
100007219.0,Sandisk Usb Flash Drive 32Gb,PCS,19.0,0.0,0.0
100016450.0,Digirich Usb Otg 8Gb Flash Drive,PCS,30.45,0.0,0.0
100016451.0,Digirich Usb Otg16Gb Flash Drive,PCS,39.9,0.0,0.0
100019822.0,Sony Usb Flash Drive 32Gb,PCS,76.65,0.0,0.0
100023096.0,Sony Usb Flash Drive 8Gb,PCS,36.75,0.0,0.0
100024096.0,Hi Speed 7Port Usb Hub 500Gb,PCS,14.2,0.0,0.0
100025815.0,Philips Usb Flash Drive 4Gb,PCS,31.5,0.0,0.0
100025819.0,Twin Mos K2 Usb Flash Drive 4Gb,PCS,26.25,0.0,0.0
100025820.0,Twin Mos K2 Usb Flash Drive 16Gb,PCS,34.65,0.0,0.0
100025821.0,Twin Mos K2 Usb Flash Drive 32Gb,PCS,20.0,0.0,0.0
100025822.0,Twin Mos K2 Usb Flash Drive 8Gb,PCS,31.5,0.0,0.0
100025892.0,Lb-Link Wireless Usb Adapter,PCS,37.8,0.0,0.0
100025895.0,Hi-Speed 8Port Usb Hub,PCS,28.35,0.0,0.0
100032125.0,Sandisk Usb Flash Drive 64Gb,PCS,24.0,0.0,0.0
100045429.0,Strontium Pollex Usb Flash Drive 4Gb,PCS,15.75,0.0,0.0
100052461.0,Strontium Usb Flash Drive 8Gb,PCS,16.0,0.0,0.0
100052860.0,Sandisk Ultra Dual Drive M3.0 16Gb,PCS,20.0,0.0,0.0
100057896.0,Imation Usb Flash Drive 4Gb,PCS,18.9,0.0,0.0
100065621.0,Digirich Usb Flash Drive 4Gb,PCS,19.95,0.0,0.0
100089043.0,Strontium Nitro Otg Usb 16Gb,PCS,32.0,0.0,0.0
100008523.0,N-Tel Digital Pc Camera-517,PCS,47.25,0.0,0.0
100025878.0,Heads Pc Camera Co 1445,PCS,78.75,0.0,0.0
100025879.0,Cursor Web Camera Wc060,PCS,15.75,0.0,0.0
100025881.0,Wellcom Digital Web Camera,PCS,21.0,0.0,0.0
100025921.0,Enet Notebook Camera E310,PCS,31.5,0.0,0.0
100001111.0,Geepas 3In1 Blender Gsb2032,PCS,111.3,0.0,0.0
100001112.0,Geepas 3In1 Blender 1.6Ltr Gsb1514,PCS,109.0,0.0,0.0
100001453.0,Optima Stick Blender-Sb 300,PCS,68.25,0.0,0.0
100007778.0,Optima Blender Grinder-Bg 400,PCS,50.0,0.0,0.0
100013668.0,Clikon 2In1 Blender Ck2152,PCS,69.0,0.0,0.0
100017608.0,Preethi Blue Leaf Mixi 750W-193/00,PCS,349.65,0.0,0.0
100017609.0,Preethi Lavender Mixi 600W-184/00,PCS,313.95,0.0,0.0
100017619.0,Clikon Blender Ck2150,PCS,91.99,0.0,0.0
100028074.0,Geepas 2In1 Blender Gsb5409,PCS,76.0,0.0,0.0
100028080.0,Optima Hand Blender Hb300,PCS,68.25,0.0,0.0
100028172.0,Flexy Blender Jar,PCS,26.25,0.0,0.0
100046007.0,Geepas 2In1 Blender Gsb5485,PCS,90.0,0.0,0.0
100058341.0,Krypton 3In1 Blender Knb6029,PCS,67.0,0.0,0.0
100058347.0,Krypton 4In1 Juicer&Blender Knb6021,PCS,119.0,0.0,0.0
100067302.0,Clikon 2In1 Blender Ck2288,PCS,65.0,0.0,0.0
100076382.0,Geepas 2In1 Blender Gsb44027,PCS,99.0,0.0,0.0
100076522.0,Olsenmark Blender 3In1 Omje2203,PCS,110.0,0.0,0.0
100080843.0,Krypton 2In1 Blender P/Jar 1.5L Knb6074,PCS,85.0,0.0,0.0
100080844.0,Krypton 2In1 Blender 1.5L Knb6103,PCS,75.0,0.0,0.0
100081774.0,Clikon 3In1 Blender Ck2603,PCS,72.0,0.0,0.0
100091114.0,Krypton 2In1 Blender Knb6125,PCS,59.0,0.0,1.0
100091115.0,Krypton 3In1 Blender Knb6136,PCS,99.0,0.0,0.0
100091919.0,Isonic 2In1 Blender I B 709,PCS,69.0,0.0,0.0
100092552.0,Krypton 3In1 S/S Mixer Grinder 750W Knb6,PCS,180.0,0.0,0.0
100094467.0,Isonic 2In1 Blender I B 701,PCS,75.0,0.0,0.0
100097615.0,Krypton Blender 1.5Ltr Knb6211,PCS,59.0,0.0,0.0
100099543.0,Krypton 3In1 Blender Knb6212,PCS,69.0,0.0,1.0
100100611.0,Flexy Mixer Grinder Fmg555Cr,PCS,129.0,0.0,0.0
100106744.0,Krypton Unbreakable Jar Blender 1.5L Knb,PCS,75.0,0.0,0.0
100110934.0,Krypton Rech. Portable Juicer Knb6344,PCS,34.0,0.0,0.0
100113989.0,Isonic 3 In 1 Blender Ib 704,PCS,105.0,0.0,0.0
100115661.0,Krypton 2In1 S/S Mixer Grinder Knb6191,PCS,120.0,0.0,0.0
100119238.0,Epsilon Single Blendr/Plastic Jar/1.6L/3,PCS,49.0,0.0,0.0
100119321.0,Krypton 3In1 Blender Knb6291,PCS,79.99,0.0,0.0
100151128.0,Afra Blender 1.5L Af-1550Blwt,PCS,49.95,0.0,0.0
100151879.0,Epsilon 2 In 1 Blender Enb1468,PCS,49.0,0.0,2.0
100160538.0,Ghs 2 In 1 Blender 400W Ghs-40021,PCS,45.0,0.0,0.0
100177733.0,Afra 3In1 Blender 400W Af-0400Blwt,PCS,69.0,0.0,0.0
100187040.0,Sonashi 2In1 Blender 350W Sb162,PCS,55.0,0.0,3.0
100189405.0,Black&Decker Blender 400W Bx440G-B5,PCS,130.0,0.0,0.0
100189408.0,Black&Decker Blender W/Grinder 400W Bx41,PCS,110.0,0.0,0.0
100205623.0,Black & Decker Blender With Grinder Mill,PCS,75.0,0.0,1.0
100130049.0,Black&Decker Mini Chopper Sc350-B5,PCS,68.0,0.0,0.0
100166566.0,Krypton Air Fryer 3.5 L /1400 W Knaf 636,PCS,119.0,0.0,0.0
100185446.0,Geepas Air Fryer 5L Oil Free 1600W- Gaf3,PCS,155.0,0.0,1.0
100160698.0,Sonashi Digital Air Fryer 4.0L Saf-420N,PCS,109.0,0.0,1.0
100006680.0,Lui Electric Stove 1500W,PCS,23.1,0.0,0.0
100028112.0,Clikon Infrared Ceramic Cooker Ck4250,PCS,157.5,0.0,0.0
100036219.0,Procook Electric Stove 1500W,PCS,23.0,0.0,0.0
100049845.0,Geepas Infrared Cooker Gic6101,PCS,98.0,0.0,0.0
100071994.0,Geepas Gas 2 Burner Gk6898 Ffd,PCS,168.0,0.0,0.0
100077302.0,Krypton Infrared Cooker Knic6058,PCS,105.0,0.0,0.0
100000210.0,Geepas Kettle 1.7Ltr Gk174,PCS,63.0,0.0,0.0
100000211.0,Geepas Kettle 0.5Ltr Gk175,PCS,52.5,0.0,0.0
100001437.0,Clikon Kettle 1.7Ltr Ck2100Pk,PCS,51.45,0.0,0.0
100001439.0,Optima Travel Kettle-1000,PCS,60.9,0.0,0.0
100001450.0,Optima Kettle-Ck 2800,PCS,57.75,0.0,0.0
100001451.0,Optima Kettle-Ck 2400,PCS,52.45,0.0,0.0
100026972.0,Clikon Kettle S/Steel Ck2108,PCS,63.0,0.0,0.0
100028088.0,Clikon Electric Kettle 1.6Ltr Ck2107,PCS,59.0,0.0,0.0
100028110.0,Geepas Electric Kettle Gk5052,PCS,56.7,0.0,0.0
100028761.0,Geepas Cordless Kettle 1.7Ltr Gk165,PCS,81.9,0.0,0.0
100028762.0,Clikon Electric Kettle 1.8Ltr Ck2109,PCS,52.5,0.0,0.0
100028814.0,Optima Cordless Kettle Ck2200,PCS,71.4,0.0,0.0
100031834.0,Geepas Electric Kettle Gk5418,PCS,63.0,0.0,0.0
100049843.0,Geepas Electric Kettle 1.7Ltr Gk6122,PCS,51.45,0.0,0.0
100049844.0,Geepas Electric Kettle 1.7Ltr Gk6003,PCS,43.0,0.0,0.0
100051780.0,Geepas Double Layer Kettle 1.8Ltr Gk6138,PCS,57.75,0.0,2.0
100051957.0,Geepas Electric Kettle Gk5466,PCS,26.0,0.0,1.0
100053690.0,Clikon Plastic Kettle 1.7Ltr Ck5120,PCS,29.95,0.0,0.0
100053691.0,Clikon S/S Electric Kettle 1.8Ltr Ck5121,PCS,34.0,0.0,0.0
100058352.0,Krypton S/S Water Kettle 1.8L Knk6009,PCS,27.5,0.0,4.0
100062931.0,Geepas Electric Kettle 1.8Ltr Gk5454,PCS,26.0,0.0,0.0
100067614.0,Flexy Electric Kettle Flh57Ss,PCS,32.0,0.0,0.0
100069603.0,Epsilon Electric Kettle 1.7Ltr Enk1015,PCS,32.0,0.0,0.0
100070310.0,Clikon S/S Electric Kettle 1.8L Ck5125,PCS,27.0,0.0,0.0
100071066.0,Olsenmark Electric Kettle Omk2259,PCS,25.0,0.0,0.0
100072545.0,Sanford Electric Kettle 1.8Ltr Sf3343,PCS,38.0,0.0,0.0
100076370.0,Geepas Electric Kettle 1.7Ltr Gk5486,PCS,40.0,0.0,0.0
100080845.0,Krypton D/Layer S/S Kettle 1.8L Knk6062,PCS,39.0,0.0,0.0
100080859.0,Krypton S/S D/Layer Kettle 1.7L Knk6105,PCS,59.0,0.0,0.0
100083997.0,Isonic Electric Kettle 2.5Ltr I K512,PCS,66.0,0.0,0.0
100083998.0,Isonic Electric Kettle 1.7Ltr I K513,PCS,105.0,0.0,0.0
100084000.0,Isonic Electric Kettle I K515,PCS,98.0,0.0,0.0
100088046.0,Black&Decker Electric Kettele 1.7Ltr Jc4,PCS,92.95,0.0,2.0
100089110.0,Olsenmark Electric Kettle 1.8Ltr Omk2356,PCS,38.0,0.0,0.0
100091920.0,Isonic Kettle 1.7Ltr Ik510,PCS,78.0,0.0,0.0
100098891.0,Isonic Digital Kettle 1.7Ltr Ik 517,PCS,102.0,0.0,0.0
100110860.0,Krypton S/S Electric Kettle 1.8Ltr Knk52,PCS,28.0,0.0,1.0
100151042.0,Afra Ss Kettle 1.8Ltr Af-1815Ktss,PCS,25.0,0.0,1.0
100178124.0,"Sonashi Cordless Kettle, 1.8L Skt1815",PCS,18.95,0.0,1.0
100189407.0,Black&Decker Electric Kettele 1.7Ltr Jc1,PCS,95.0,0.0,0.0
100111655.0,Sanliang Led Bulb Light 15W,PCS,7.5,0.0,0.0
100111656.0,Sanliang Led Bulb Light 20W,PCS,7.5,0.0,0.0
100001594.0,Clikon Mini Fan Ck2191,PCS,76.65,0.0,0.0
100019865.0,Clikon 10`Box Fan-Ck2198,PCS,49.95,0.0,0.0
100020620.0,Geepas Box Fan Gf926,PCS,73.5,0.0,0.0
100028079.0,Shams Ventilating Fan 15Cm,PCS,47.25,0.0,0.0
100028086.0,Geepas Multifunctional Fan Gf927,PCS,159.95,0.0,0.0
100028087.0,Shams Ventilating Fan 20Cm,PCS,57.75,0.0,0.0
100028090.0,Geepas Rech.Fan Gf9477,PCS,124.95,0.0,0.0
100028106.0,Optima Rechrgeable Fan Fn50,PCS,156.45,0.0,0.0
100064208.0,Krypton Clip Fan 8` Knf 6035,PCS,39.0,0.0,0.0
100071986.0,Geepas Box Fan 12``Gf21113,PCS,69.0,0.0,0.0
100085055.0,Krypton Clip Fan 8` Knf6116,PCS,39.0,0.0,0.0
100094841.0,Geepas Mini Desk Fan 8``Gf9626N,PCS,34.95,0.0,1.0
100106140.0,Isonic Box Fan 10'' If327,PCS,70.0,0.0,0.0
100130572.0,Gold Plastic Fan-5749,PCS,4.95,0.0,4.0
100001118.0,Geepas 4In1 Food Processor Gsb2031,PCS,129.95,0.0,0.0
100054550.0,Geepas 4In1 Food Processor Gsb9890,PCS,131.25,0.0,0.0
100118412.0,Geepas 4 In1 Food Processor Gsb6147 /650,PCS,129.0,0.0,1.0
100006447.0,Geepas Gas Burner Gk73,PCS,100.0,0.0,0.0
100009949.0,Portable Gas Stove,PCS,49.0,0.0,0.0
100016226.0,Clikon Gas Burner Ck2141,PCS,115.0,0.0,0.0
100028108.0,Dessini Tragbare Butan Kocher Btd 155A,PCS,48.5,0.0,0.0
100041133.0,Geepas Gas Cooker Gk6878,PCS,115.5,0.0,0.0
100049831.0,Geepas Gas 2 Burner Glass Gk6879,PCS,159.6,0.0,0.0
100064361.0,Krypton Gas Stove Kngc6014,PCS,145.0,0.0,0.0
100066224.0,Flexy Gas Stove Fs7200Gz,PCS,145.0,0.0,0.0
100066584.0,Krypton Gas Stove Glass Top Kngc6002,PCS,95.0,0.0,2.0
100069606.0,Krypton Gas Stove Double Steel Kngc6034,PCS,80.0,0.0,2.0
100071993.0,Geepas Gas 2 Burner Glass Gk6758,PCS,145.0,0.0,0.0
100076385.0,Geepas S/Steel Gas Burner Gk6856,PCS,120.0,0.0,0.0
100077891.0,Portable Gas Stove Bdz155A,PCS,48.0,0.0,0.0
100089713.0,Geepas Gas 2 Burner Gk5605,PCS,79.0,0.0,0.0
100114174.0,Geepas Steel Double Gas Burner Ggc31033,PCS,85.0,0.0,0.0
100119311.0,Krypton Ss Gas Cooker Kngc6328,PCS,85.0,0.0,0.0
100119312.0,Krypton Double Glass Burner Kngc6348,PCS,149.0,0.0,0.0
100123463.0,Geepas Gas 3 Burner Glass Ggc31012,PCS,158.0,0.0,0.0
100131383.0,Jiham Portable Gas Stove 32833,PCS,32.0,0.0,0.0
100139234.0,Burner Fancy,PCS,20.0,0.0,2.0
100144086.0,Golde One Butan Gas Stove -29650,PCS,32.0,0.0,0.0
100150986.0,Afra 2 Burner Gas Stove Black  Af-0002Gs,PCS,179.5,0.0,0.0
100203085.0,Sonashi Double Gas Burner Sgb203Sn,PCS,68.5,0.0,0.0
100205074.0,Jiham Portable Gas Stove Ie-33466,PCS,28.5,0.0,4.0
100206420.0,Jiham Portable Gas Stove Ie-38720,PCS,26.5,0.0,4.0
100028176.0,Hej Coffee Heater 1212,PCS,4.75,0.0,0.0
100045794.0,Jiamei Coffee Heater 500W,PCS,5.25,0.0,0.0
100000548.0,Geepas Hot Plate Ghp7556S,PCS,72.45,0.0,0.0
100001779.0,Optima Hot Plate-Hp 1500,PCS,90.0,0.0,0.0
100001780.0,Optima Hot Plate-Hp 2500,PCS,124.95,0.0,0.0
100005442.0,Olsenmark Hot Plate Omhp2033,PCS,65.0,0.0,0.0
100028084.0,Geepas Hot Plate Ghp7569,PCS,49.95,0.0,0.0
100033736.0,Geepas Hot Plate Ghp7576,PCS,80.0,0.0,0.0
100051174.0,Geepas Single Hot Plate Ghp7586,PCS,82.0,0.0,0.0
100054609.0,Geepas Hot Plate Ghp7577,PCS,63.0,0.0,0.0
100054613.0,Geepas Electric Double Hot Plate Ghp7587,PCS,125.0,0.0,0.0
100054614.0,Geepas Single Hot Plate Ghp7583,PCS,78.75,0.0,0.0
100054662.0,Sanford Hot Plate 2250W Sf5002Hp3Pin,PCS,110.0,0.0,0.0
100054663.0,Sanford Hot Plate Sf5003Hp3Pin,PCS,75.0,0.0,0.0
100064215.0,Krypton Infrared Cooker Knic6024,PCS,99.0,0.0,0.0
100038570.0,Geepas Insect Killer Gbk1133,PCS,105.0,0.0,0.0
100045329.0,Olsenmark Electric Insect Killer Ombk151,PCS,75.0,0.0,0.0
100064214.0,Krypton Mosquito Bat Knmb5074,PCS,28.0,0.0,0.0
100123453.0,Geepas Mosquito Swatter Gms1150,PCS,25.0,0.0,1.0
100133338.0,Dp Electric Mosquito Bat 800Mah Dp-835,PCS,19.99,0.0,1.0
100175693.0,Olsenmark Mosquito Swatter Electric Ombk,PCS,24.0,0.0,0.0
100000212.0,Geepas Iron Gdi2771,PCS,59.85,0.0,0.0
100002486.0,Optima  Iron Si 1400,PCS,26.2,0.0,0.0
100002487.0,Optima  Iron Si 1200,PCS,26.2,0.0,0.0
100002488.0,Optima  Iron Li 1000,PCS,44.1,0.0,0.0
100002489.0,Optima Steam Iron Si2200,PCS,73.45,0.0,0.0
100002490.0,Optima  Iron Hi 1000 Heavy,PCS,67.2,0.0,0.0
100002495.0,Panasonic Iron Japan 22Awtxj Gold,PCS,169.0,0.0,1.0
100002496.0,Panasonic Iron Malaysia 22Awt(Silver),PCS,89.0,0.0,2.0
100002499.0,Clikon Iron Ck2131,PCS,48.99,0.0,0.0
100010528.0,Clikon Iron Ck2130,PCS,85.0,0.0,0.0
100023441.0,Geepas Steam Iron Gsi7703,PCS,55.0,0.0,0.0
100028069.0,Clikon Iron Box Ck2137Lic,PCS,47.25,0.0,0.0
100028070.0,Panasonic Steam/Dry Iron Jw650T,PCS,194.25,0.0,0.0
100028071.0,Optima Steam Iron Sl2000,PCS,81.9,0.0,0.0
100028072.0,Panasonic Cordless Dry Iron Nl 100Dx,PCS,130.0,0.0,0.0
100029604.0,Geepas Iron Gdi 2780,PCS,65.0,0.0,0.0
100034154.0,Geepas Dry Iron Gdi7722,PCS,53.0,0.0,0.0
100042748.0,Geepas Dry Iron Gdi7782,PCS,35.0,0.0,0.0
100044694.0,Optima Travel Iron Si1000,PCS,65.1,0.0,0.0
100053692.0,Clikon Light Iron Ck2133,PCS,22.0,0.0,0.0
100054474.0,Clikon Electric Steam Iron Ck4106,PCS,42.0,0.0,0.0
100054526.0,Geepas Dry Iron Gdi2750,PCS,75.0,0.0,0.0
100054597.0,Geepas Dry Iron Gdi7790,PCS,51.45,0.0,0.0
100058348.0,Krypton Dry Iron Kndi6001,PCS,38.0,0.0,3.0
100064351.0,Krypton Dry Iron Kndi6032,PCS,52.0,0.0,0.0
100065550.0,Geepas Steam Iron Gsi7801,PCS,89.0,0.0,0.0
100073067.0,Geepas Dry Iron Gdi23011,PCS,58.5,0.0,2.0
100077296.0,Krypton Steam Iron Knsi6071,PCS,37.0,0.0,0.0
100077313.0,Krypton Steam Iron Knsi6053,PCS,57.0,0.0,0.0
100080239.0,Elora Dry Iron Box Di1002,PCS,59.0,0.0,0.0
100083973.0,Isonic Iron Box I N22,PCS,68.0,0.0,0.0
100083974.0,Isonic Iron Box I N23,PCS,55.0,0.0,0.0
100083976.0,Isonic Iron Box I N25,PCS,52.0,0.0,0.0
100091097.0,Krypton Dry Iron Kndi6075,PCS,55.0,0.0,0.0
100091098.0,Krypton Steam Iron Knsi6137,PCS,75.0,0.0,0.0
100098041.0,Isonic Iron Box I N303,PCS,69.0,0.0,0.0
100100816.0,Krypton Dry Iron Kndi5216,PCS,48.0,0.0,0.0
100122231.0,Krypton Dry Iron Kndi5217,PCS,52.0,0.0,0.0
100130053.0,Black&Decker Steam Iron X2450-B5,PCS,135.0,0.0,0.0
100130054.0,Black&Decker Steam Iron X750R-B5,PCS,89.0,0.0,0.0
100150772.0,Afra Dry Iron 1000W  Wht/Gry Af-1000Irgy,PCS,30.0,0.0,0.0
100001455.0,Optima Citrus Juicer-Cj25,PCS,69.3,0.0,0.0
100009235.0,Baran Hand Juicer New,PCS,9.45,0.0,0.0
100010232.0,Lemon Squeezer Plastic,PCS,4.0,0.0,0.0
